Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
14;174.0069748;32575.16732;180.48592;36.34895661;36.34895661;65.08503011;6001.530184;77.46954359;19.77866388;19.25371842;20;0.7;40;50;35;60;10
14;213.688797;48590.33154;220.4321473;44.77569032;44.77569032;66.68923872;8286.413188;91.02973793;18.62289945;18.34562283;20;0.7;40;50;35;60;30
14;144.5145657;21136.73642;145.3847874;35.03621309;35.03621309;67.09318795;6673.401246;81.69088839;20.92089413;20.45462026;20;0.7;40;50;35;60;1
14;148.5956176;22453.1546;149.8437673;35.97898533;35.97898533;67.46305996;7234.199558;85.05409783;20.59229171;20.37499875;20;0.7;40;50;35;60;5
14;112.5434727;13303.2273;115.3396172;27.2035907;27.2035907;50.5671006;4565.207851;67.56632187;15.2491763;12.9981129;20;0.7;40;50;35;60;10
14;101.9500686;11129.26676;105.49534;24.63863651;24.63863651;53.43719055;4985.120673;70.605387;16.32504819;15.79191052;20;0.7;40;50;35;60;30
14;166.9979394;28843.51372;169.8337826;39.72187539;39.72187539;48.79250952;3632.58722;60.27094839;15.09504152;13.96306876;20;0.7;40;50;35;60;1
14;93.5980894;10388.50587;101.9240201;21.99892708;21.99892708;24.71970626;1206.4384;34.73382213;7.775622703;2.624885518;20;0.7;40;50;35;60;5
14;144.1902698;22446.6786;149.8221566;34.04762485;34.04762485;23.5852478;955.0809856;30.90438457;8.000430318;0.194692806;20;0.7;40;50;35;60;10
14;212.5696946;46213.43632;214.973106;50.60740703;50.60740703;52.16083963;4020.54386;63.40775867;17.34153458;15.02837985;20;0.7;40;50;35;60;30
14;102.8237993;12025.43603;109.6605491;34.78165472;34.78165472;59.47896036;4585.468916;67.71609053;18.704412;17.7977838;20;0.7;40;50;35;60;1
14;152.6968585;25033.60211;158.2201065;52.43074908;52.43074908;105.9628582;14011.20726;118.3689455;32.98129019;32.46905659;20;0.7;40;50;35;60;5
14;69.16740789;7374.334264;85.87394403;21.8441851;21.8441851;31.44110643;1471.430764;38.3592331;9.621770218;7.967127907;20;0.7;40;50;35;60;10
14;97.98858302;12061.58959;109.8252685;32.26521019;32.26521019;85.01515731;10173.95479;100.866024;24.63147946;24.23709332;20;0.7;40;50;35;60;30
14;102.2865343;10848.68051;104.1569993;39.30524747;39.30524747;80.54432566;8860.057902;94.12788058;23.31376323;22.34460017;20;0.7;40;50;35;60;1
14;44.03125397;2389.383328;48.8813188;16.4416922;15.85494609;44.85061129;3344.433933;57.83108103;11.29093548;8.302546147;20;0.7;40;50;35;60;5
